Lottery Number,Project Name,PHN,Street Name,Boro,NC/Pres,Oversight Agency,Unit Size,Rent,Number of Units,Eligible Household Size,income_min1,income_max1,hh_size2,income_min2,income_max2,hh_size3,income_min3,income_max3,hh_size4,income_min4,income_max4,hh_size5,income_min5,income_max5,hh_size6,income_min6,income_max6,Total Application Count,OPEN APPLICATION PERIOD START,open_year,Project Close,Open Market units
542,197 Freeman Street Apartments,197,FREEMAN STREET,3,New Construction,HPD,2,2715,3.0,2,93086,108550,3.0,93086.0,122070.0,4.0,93086.0,135590.0,5.0,93086.0,146510.0,,,,,,,19068.0,7/16/18,2018,STILL IN PROGRESS,
543,20 Jefferson Street Apartments,20,JEFFERSON STREET,3,New Construction,HPD,1,1979,1.0,1,67852,95030,2.0,67852.0,108550.0,3.0,67852.0,122070.0,,,,,,,,,,18653.0,7/17/18,2018,STILL IN PROGRESS,
543,20 Jefferson Street Apartments,20,JEFFERSON STREET,3,New Construction,HPD,2,2387,2.0,2,81840,108550,3.0,81840.0,122070.0,4.0,81840.0,135590.0,5.0,81840.0,146510.0,,,,,,,18653.0,7/17/18,2018,STILL IN PROGRESS,
544,12 Ford Street,12,FORD STREET,3,New Construction,HPD,0,822,2.0,1,28183,43860,,,,,,,,,,,,,,,,28577.0,7/10/18,2018,STILL IN PROGRESS,
544,12 Ford Street,12,FORD STREET,3,New Construction,HPD,1,947,3.0,1,32469,43860,2.0,32469.0,50100.0,,,,,,,,,,,,,28577.0,7/10/18,2018,STILL IN PROGRESS,
544,12 Ford Street,12,FORD STREET,3,New Construction,HPD,2,1070,5.0,2,36686,50100,3.0,36686.0,56340.0,4.0,36686.0,62580.0,,,,,,,,,,28577.0,7/10/18,2018,STILL IN PROGRESS,
545,894 Bushwick Avenue,894,BUSHWICK AVENUE,3,New Construction,HPD,1,947,2.0,1,32469,43860,2.0,32469.0,50100.0,,,,,,,,,,,,,26824.0,7/11/18,2018,,
545,894 Bushwick Avenue,894,BUSHWICK AVENUE,3,New Construction,HPD,2,1072,2.0,2,36755,50100,3.0,36755.0,56340.0,4.0,36755.0,62580.0,,,,,,,,,,26824.0,7/11/18,2018,,
546,901 Myrtle Avenue,901,MYRTLE AVENUE,3,New Construction,HPD,1,1074,7.0,1,36823,43860,2.0,36823.0,50100.0,,,,,,,,,,,,,22493.0,7/12/18,2018,STILL IN PROGRESS,
547,2953 Barnes Avenue,2953,BARNES AVENUE,2,New Construction,HPD,1,1375,2.0,1,47143,95030,2.0,47143.0,108550.0,3.0,47143.0,,,,,,,,,,,20592.0,7/13/18,2018,STILL IN PROGRESS,
547,2953 Barnes Avenue,2953,BARNES AVENUE,2,New Construction,HPD,2,1525,1.0,2,52286,108550,3.0,52286.0,122070.0,4.0,52286.0,135590.0,5.0,52286.0,146510.0,,,,,,,20592.0,7/13/18,2018,STILL IN PROGRESS,
547,2953 Barnes Avenue,2953,BARNES AVENUE,2,New Construction,HPD,2,1575,2.0,2,54000,108550,3.0,54000.0,122070.0,4.0,54000.0,135590.0,5.0,54000.0,146000.0,,,,,,,20592.0,7/13/18,2018,STILL IN PROGRESS,
548,The Freeman Corner Apartments,215,FREEMAN STREET,3,New Construction,HPD,1,2270,4.0,1,77829,95030,2.0,77829.0,108550.0,3.0,77829.0,122070.0,,,,,,,,,,19622.0,7/18/18,2018,STILL IN PROGRESS,
548,The Freeman Corner Apartments,215,FREEMAN STREET,3,New Construction,HPD,2,2733,4.0,2,93703,108550,3.0,93703.0,122070.0,4.0,93703.0,135590.0,5.0,93703.0,146510.0,,,,,,,19622.0,7/18/18,2018,STILL IN PROGRESS,
549,FULTON HOUSES,425,WEST 18 STREET,1,New Construction,HDC,0,702,11.0,1,26400,36550,2.0,26400.0,41750.0,,,,,,,,,,,,,100904.0,7/26/18,2018,STILL IN PROGRESS,
549,FULTON HOUSES,425,WEST 18 STREET,1,New Construction,HDC,0,1044,15.0,1,38126,73100,2.0,38126.0,83500.0,,,,,,,,,,,,,100904.0,7/26/18,2018,STILL IN PROGRESS,
549,FULTON HOUSES,425,WEST 18 STREET,1,New Construction,HDC,0,1044,16.0,1,75429,120615,2.0,75429.0,137775.0,,,,,,,,,,,,,100904.0,7/26/18,2018,STILL IN PROGRESS,
549,FULTON HOUSES,425,WEST 18 STREET,1,New Construction,HDC,0,1724,10.0,1,61440,116960,2.0,61440.0,133600.0,,,,,,,,,,,,,100904.0,7/26/18,2018,STILL IN PROGRESS,
549,FULTON HOUSES,425,WEST 18 STREET,1,New Construction,HDC,1,753,13.0,1,28286,36550,2.0,28286.0,41750.0,3.0,28286.0,46950.0,,,,,,,,,,100904.0,7/26/18,2018,STILL IN PROGRESS,
549,FULTON HOUSES,425,WEST 18 STREET,1,New Construction,HDC,1,1314,21.0,1,47520,73100,2.0,47520.0,83500.0,3.0,47520.0,93900.0,,,,,,,,,,100904.0,7/26/18,2018,STILL IN PROGRESS,
549,FULTON HOUSES,425,WEST 18 STREET,1,New Construction,HDC,1,1314,21.0,1,94149,120615,2.0,94149.0,137775.0,3.0,94149.0,154935.0,,,,,,,,,,100904.0,7/26/18,2018,STILL IN PROGRESS,
549,FULTON HOUSES,425,WEST 18 STREET,1,New Construction,HDC,1,2164,14.0,1,76663,116960,2.0,76663.0,133600.0,3.0,76663.0,150240.0,,,,,,,,,,100904.0,7/26/18,2018,STILL IN PROGRESS,
549,FULTON HOUSES,425,WEST 18 STREET,1,New Construction,HDC,2,910,8.0,2,33806,41750,3.0,33806.0,46950.0,4.0,33806.0,52150.0,5.0,33806.0,56350.0,,,,,,,100904.0,7/26/18,2018,STILL IN PROGRESS,
549,FULTON HOUSES,425,WEST 18 STREET,1,New Construction,HDC,2,1584,12.0,2,56915,83500,3.0,56915.0,93900.0,4.0,56915.0,104300.0,5.0,56915.0,112700.0,,,,,,,100904.0,7/26/18,2018,STILL IN PROGRESS,
549,FULTON HOUSES,425,WEST 18 STREET,1,New Construction,HDC,2,1584,10.0,2,112869,137775,3.0,112869.0,154935.0,4.0,112869.0,172095.0,5.0,112869.0,185955.0,,,,,,,100904.0,7/26/18,2018,STILL IN PROGRESS,
549,FULTON HOUSES,425,WEST 18 STREET,1,New Construction,HDC,2,2604,8.0,2,91886,133600,3.0,91886.0,150240.0,4.0,91886.0,166880.0,5.0,91886.0,180320.0,,,,,,,100904.0,7/26/18,2018,STILL IN PROGRESS,
550,682 Bushwick Avenue Apartments,680,BUSHWICK AVENUE,3,New Construction,HPD,1,926,2.0,1,31749,43860,2.0,31749.0,50100.0,,,,,,,,,,,,,,7/27/18,2018,,
550,682 Bushwick Avenue Apartments,680,BUSHWICK AVENUE,3,New Construction,HPD,2,1042,3.0,2,35726,50100,3.0,35726.0,56340.0,4.0,35726.0,62580.0,,,,,,,,,,,7/27/18,2018,,
551,M Tower,1930,AVENUE M,3,New Construction,HPD,0,1350,4.0,1,46286,95030,2.0,46286.0,108550.0,,,,,,,,,,,,,21904.0,8/6/18,2018,STILL IN PROGRESS,
551,M Tower,1930,AVENUE M,3,New Construction,HPD,1,1700,5.0,1,58286,95030,2.0,58286.0,108550.0,3.0,58286.0,122070.0,,,,,,,,,,21904.0,8/6/18,2018,STILL IN PROGRESS,
551,M Tower,1930,AVENUE M,3,New Construction,HPD,2,1990,4.0,2,68229,108550,3.0,68229.0,122070.0,4.0,68229.0,135590.0,5.0,68229.0,146510.0,,,,,,,21904.0,8/6/18,2018,STILL IN PROGRESS,
551,M Tower,1930,AVENUE M,3,New Construction,HPD,2,2050,2.0,2,70286,108550,3.0,70286.0,122070.0,4.0,70286.0,135590.0,5.0,70286.0,146510.0,,,,,,,21904.0,8/6/18,2018,STILL IN PROGRESS,
552,500 Gates Avenue Apartments,500,GATES AVENUE,3,New Construction,HPD,0,666,20.0,1,24720,43860,,,,,,,,,,,,,,,,49382.0,8/7/18,2018,STILL IN PROGRESS,
553,1157 Myrtle Avenue Apartments,1157,MYRTLE AVENUE,3,New Construction,HPD,2,2714,1.0,2,93052,108550,3.0,93052.0,122070.0,4.0,93052.0,135590.0,,,,,,,,,,17403.0,8/8/18,2018,STILL IN PROGRESS,
553,1157 Myrtle Avenue Apartments,1157,MYRTLE AVENUE,3,New Construction,HPD,3,3131,2.0,3,107349,122070,4.0,107349.0,135590.0,5.0,107349.0,146510.0,6.0,107349.0,157300.0,,,,,,,17403.0,8/8/18,2018,STILL IN PROGRESS,
555,126 Boerum Street Apartments,126,BOERUM STREET,3,New Construction,HPD,1,1039,2.0,1,35623,43860,2.0,35623.0,50100.0,,,,,,,,,,,,,25615.0,8/10/18,2018,STILL IN PROGRESS,
556,830 Flatbush Avenue Apartments,830,FLATBUSH AVENUE,3,New Construction,HPD,1,2253,3.0,1,77246,95030,2.0,77246.0,108550.0,3.0,77246.0,122070.0,,,,,,,,,,17171.0,8/13/18,2018,STILL IN PROGRESS,
556,830 Flatbush Avenue Apartments,830,FLATBUSH AVENUE,3,New Construction,HPD,2,2716,3.0,2,93120,108550,3.0,93120.0,122070.0,4.0,93120.0,135590.0,5.0,93120.0,146510.0,,,,,,,17171.0,8/13/18,2018,STILL IN PROGRESS,
557,523 Willoughby Avenue Apartments,523,WILLOUGHBY AVENUE,3,New Construction,HPD,1,1912,1.0,1,65555,95030,2.0,65555.0,108550.0,,,,,,,,,,,,,17577.0,8/14/18,2018,STILL IN PROGRESS,
557,523 Willoughby Avenue Apartments,523,WILLOUGHBY AVENUE,3,New Construction,HPD,2,2303,2.0,2,78960,108550,3.0,78960.0,122070.0,4.0,78960.0,135590.0,,,,,,,,,,17577.0,8/14/18,2018,STILL IN PROGRESS,
558,1051 New York Avenue Apartments,1051,NEW YORK AVENUE,3,New Construction,HPD,1,2081,3.0,1,71349,95030,2.0,71349.0,108550.0,,,,,,,,,,,,,15830.0,8/15/18,2018,STILL IN PROGRESS,
559,Comunilife Woodhull Residence,179,THROOP AVENUE,3,New Construction,HPD,0,746,8.0,1,27463,36550,,,,,,,,,,,,,,,,43889.0,8/16/18,2018,STILL IN PROGRESS,
559,Comunilife Woodhull Residence,179,THROOP AVENUE,3,New Construction,HPD,0,903,27.0,1,32846,43860,,,,,,,,,,,,,,,,43889.0,8/16/18,2018,STILL IN PROGRESS,
560,24 Ford Street Apartments,24,FORD STREET,3,New Construction,HPD,0,938,2.0,1,32160,43860,,,,,,,,,,,,,,,,26699.0,8/17/18,2018,STILL IN PROGRESS,
560,24 Ford Street Apartments,24,FORD STREET,3,New Construction,HPD,1,1080,3.0,1,37029,43860,2.0,37029.0,50100.0,,,,,,,,,,,,,26699.0,8/17/18,2018,STILL IN PROGRESS,
560,24 Ford Street Apartments,24,FORD STREET,3,New Construction,HPD,2,1223,5.0,2,41932,50100,3.0,41932.0,56340.0,4.0,41932.0,62580.0,,,,,,,,,,26699.0,8/17/18,2018,STILL IN PROGRESS,
562,111 East 172nd Street Apartments,111,EAST 172 STREET,2,New Construction,HPD,0,864,8.0,1,31509,43860,,,,,,,,,,,,,,,,48546.0,8/21/18,2018,STILL IN PROGRESS,
562,111 East 172nd Street Apartments,111,EAST 172 STREET,2,New Construction,HPD,2,1122,57.0,2,44458,50100,3.0,44458.0,56340.0,4.0,44458.0,62580.0,,,,,,,,,,48546.0,8/21/18,2018,STILL IN PROGRESS,
563,Gloria Bleecker,387,BLEECKER STREET,3,New Construction,HPD,1,1988,3.0,1,68160,95030,2.0,68160.0,108550.0,3.0,68160.0,122070.0,,,,,,,,,,16932.0,8/22/18,2018,STILL IN PROGRESS,
563,Gloria Bleecker,387,BLEECKER STREET,3,New Construction,HPD,2,2436,3.0,2,83520,108550,3.0,83520.0,122070.0,4.0,83520.0,135590.0,5.0,83520.0,146510.0,,,,,,,16932.0,8/22/18,2018,STILL IN PROGRESS,
564,Glassworks Apartments,336,HIMROD STREET,3,New Construction,HPD,0,2098,1.0,1,71932,95030,2.0,71932.0,108550.0,,,,,,,,,,,,,16462.0,8/23/18,2018,STILL IN PROGRESS,
564,Glassworks Apartments,336,HIMROD STREET,3,New Construction,HPD,0,2103,2.0,1,72103,95030,2.0,72103.0,108550.0,,,,,,,,,,,,,16462.0,8/23/18,2018,STILL IN PROGRESS,
564,Glassworks Apartments,336,HIMROD STREET,3,New Construction,HPD,1,2255,6.0,1,77315,95030,2.0,77315.0,108550.0,3.0,77315.0,122070.0,,,,,,,,,,16462.0,8/23/18,2018,STILL IN PROGRESS,
564,Glassworks Apartments,336,HIMROD STREET,3,New Construction,HPD,2,2714,6.0,2,93052,108550,3.0,93052.0,122070.0,4.0,93052.0,135590.0,5.0,93052.0,146510.0,,,,,,,16462.0,8/23/18,2018,STILL IN PROGRESS,
564,Glassworks Apartments,336,HIMROD STREET,3,New Construction,HPD,2,2715,4.0,2,93086,108550,3.0,93086.0,122070.0,4.0,93086.0,135590.0,5.0,93086.0,146510.0,,,,,,,16462.0,8/23/18,2018,STILL IN PROGRESS,
565,682 Chauncey Street Apartments,682,CHAUNCEY STREET,3,New Construction,HPD,2,2450,3.0,2,84000,108550,3.0,84000.0,122070.0,4.0,84000.0,135590.0,,,,,,,,,,16500.0,8/24/18,2018,STILL IN PROGRESS,
566,1764 Union Street Apartments,1764,UNION STREET,3,New Construction,HPD,0,1800,1.0,1,61715,95030,2.0,61715.0,108550.0,,,,,,,,,,,,,17832.0,8/27/18,2018,STILL IN PROGRESS,
566,1764 Union Street Apartments,1764,UNION STREET,3,New Construction,HPD,1,2050,3.0,1,70286,95030,2.0,70286.0,108550.0,3.0,70286.0,122070.0,,,,,,,,,,17832.0,8/27/18,2018,STILL IN PROGRESS,
566,1764 Union Street Apartments,1764,UNION STREET,3,New Construction,HPD,2,2500,2.0,2,85715,108550,3.0,85715.0,122070.0,4.0,85715.0,135590.0,5.0,85715.0,146510.0,,,,,,,17832.0,8/27/18,2018,STILL IN PROGRESS,
567,915 Dawson Street Apartments,915,DAWSON STREET,2,New Construction,HPD,1,1404,4.0,1,48138,95030,2.0,48138.0,108550.0,3.0,48138.0,122070.0,,,,,,,,,,21158.0,8/28/18,2018,STILL IN PROGRESS,
567,915 Dawson Street Apartments,915,DAWSON STREET,2,New Construction,HPD,2,1575,5.0,2,54000,108550,3.0,54000.0,122070.0,4.0,54000.0,133590.0,5.0,54000.0,146510.0,,,,,,,21158.0,8/28/18,2018,STILL IN PROGRESS,
568,THESSALONIA MANOR APARTMENTS,960,PROSPECT AVENUE,2,New Construction,HDC,1,929,38.0,1,33806,43860,2.0,33806.0,50100.0,,,,,,,,,,,,,48770.0,8/28/18,2018,STILL IN PROGRESS,
568,THESSALONIA MANOR APARTMENTS,960,PROSPECT AVENUE,2,New Construction,HDC,2,1121,37.0,2,40423,50100,3.0,40423.0,56340.0,4.0,40423.0,62580.0,,,,,,,,,,48770.0,8/28/18,2018,STILL IN PROGRESS,
568,THESSALONIA MANOR APARTMENTS,960,PROSPECT AVENUE,2,New Construction,HDC,3,1289,8.0,3,46732,56340,4.0,46732.0,62580.0,5.0,46732.0,67620.0,6.0,46732.0,72600.0,,,,,,,48770.0,8/28/18,2018,STILL IN PROGRESS,
569,Sunnyside Point,47-18,GREENPOINT AVENUE,4,New Construction,HPD,1,2251,1.0,1,77178,95030,2.0,77178.0,108550.0,3.0,77178.0,122070.0,,,,,,,,,,18028.0,8/29/18,2018,STILL IN PROGRESS,
569,Sunnyside Point,47-18,GREENPOINT AVENUE,4,New Construction,HPD,2,2714,2.0,2,93052,108550,3.0,93052.0,122070.0,4.0,93052.0,135590.0,5.0,93052.0,146510.0,,,,,,,18028.0,8/29/18,2018,STILL IN PROGRESS,
570,303 West 137th Street Apartments,303,WEST 137 STREET,1,New Construction,HPD,0,1850,2.0,1,63429,95030,2.0,63429.0,108550.0,,,,,,,,,,,,,21305.0,8/30/18,2018,STILL IN PROGRESS,
570,303 West 137th Street Apartments,303,WEST 137 STREET,1,New Construction,HPD,1,2150,1.0,1,73715,95030,2.0,73715.0,108550.0,3.0,73715.0,122070.0,,,,,,,,,,21305.0,8/30/18,2018,STILL IN PROGRESS,
570,303 West 137th Street Apartments,303,WEST 137 STREET,1,New Construction,HPD,2,2650,1.0,2,90858,108550,3.0,90858.0,122070.0,4.0,90858.0,135590.0,5.0,90858.0,146510.0,,,,,,,21305.0,8/30/18,2018,STILL IN PROGRESS,
570,303 West 137th Street Apartments,303,WEST 137 STREET,1,New Construction,HPD,2,2695,1.0,2,92400,108550,3.0,92400.0,122070.0,4.0,92400.0,135590.0,5.0,92400.0,146510.0,,,,,,,21305.0,8/30/18,2018,STILL IN PROGRESS,
571,10-44 Jackson Avenue Apartments,Oct-44,JACKSON AVENUE,4,New Construction,HPD,0,2201,1.0,1,75463,95030,2.0,75463.0,108550.0,,,,,,,,,,,,,18008.0,8/31/18,2018,STILL IN PROGRESS,
571,10-44 Jackson Avenue Apartments,Oct-44,JACKSON AVENUE,4,New Construction,HPD,1,2320,2.0,1,79543,95030,2.0,79543.0,108550.0,3.0,79543.0,122070.0,,,,,,,,,,18008.0,8/31/18,2018,STILL IN PROGRESS,
572,MLK PLAZA APARTMENTS,869,EAST 147TH STREET,2,New Construction,HDC,0,464,1.0,1,17795,29240,,,,,,,,,,,,,,,,66767.0,8/31/18,2018,STILL IN PROGRESS,
572,MLK PLAZA APARTMENTS,869,EAST 147TH STREET,2,New Construction,HDC,0,600,1.0,1,22458,36550,,,,,,,,,,,,,,,,66767.0,8/31/18,2018,STILL IN PROGRESS,
572,MLK PLAZA APARTMENTS,869,EAST 147TH STREET,2,New Construction,HDC,0,736,16.0,1,27120,43860,,,,,,,,,,,,,,,,66767.0,8/31/18,2018,STILL IN PROGRESS,
572,MLK PLAZA APARTMENTS,869,EAST 147TH STREET,2,New Construction,HDC,0,1185,2.0,1,42515,80410,,,,,,,,,,,,,,,,66767.0,8/31/18,2018,STILL IN PROGRESS,
572,MLK PLAZA APARTMENTS,869,EAST 147TH STREET,2,New Construction,HDC,1,589,3.0,1,22149,29240,2.0,22149.0,33400.0,,,,,,,,,,,,,66767.0,8/31/18,2018,STILL IN PROGRESS,
572,MLK PLAZA APARTMENTS,869,EAST 147TH STREET,2,New Construction,HDC,1,759,3.0,1,27978,36550,2.0,27978.0,41750.0,,,,,,,,,,,,,66767.0,8/31/18,2018,STILL IN PROGRESS,
572,MLK PLAZA APARTMENTS,869,EAST 147TH STREET,2,New Construction,HDC,1,929,34.0,1,33806,43860,2.0,33806.0,50100.0,,,,,,,,,,,,,66767.0,8/31/18,2018,STILL IN PROGRESS,
572,MLK PLAZA APARTMENTS,869,EAST 147TH STREET,2,New Construction,HDC,1,1490,6.0,1,53040,80410,2.0,53040.0,91850.0,,,,,,,,,,,,,66767.0,8/31/18,2018,STILL IN PROGRESS,
572,MLK PLAZA APARTMENTS,869,EAST 147TH STREET,2,New Construction,HDC,2,713,3.0,2,26435,33400,3.0,26435.0,37560.0,4.0,26435.0,41720.0,,,,,,,,,,66767.0,8/31/18,2018,STILL IN PROGRESS,
572,MLK PLAZA APARTMENTS,869,EAST 147TH STREET,2,New Construction,HDC,2,917,3.0,2,33429,41750,3.0,33429.0,46950.0,4.0,33429.0,52150.0,,,,,,,,,,66767.0,8/31/18,2018,STILL IN PROGRESS,
572,MLK PLAZA APARTMENTS,869,EAST 147TH STREET,2,New Construction,HDC,2,1121,35.0,2,40423,50100,3.0,40423.0,56340.0,4.0,40423.0,62580.0,,,,,,,,,,66767.0,8/31/18,2018,STILL IN PROGRESS,
572,MLK PLAZA APARTMENTS,869,EAST 147TH STREET,2,New Construction,HDC,2,1795,7.0,2,63532,91850,3.0,63532.0,103290.0,4.0,63532.0,114730.0,,,,,,,,,,66767.0,8/31/18,2018,STILL IN PROGRESS,
572,MLK PLAZA APARTMENTS,869,EAST 147TH STREET,2,New Construction,HDC,3,817,1.0,3,30549,37560,4.0,30549.0,41720.0,5.0,30549.0,45080.0,6.0,30549.0,48400.0,,,,,,,66767.0,8/31/18,2018,STILL IN PROGRESS,
572,MLK PLAZA APARTMENTS,869,EAST 147TH STREET,2,New Construction,HDC,3,1053,1.0,3,38640,46950,4.0,38640.0,52150.0,5.0,38640.0,56350.0,6.0,38640.0,60500.0,,,,,,,66767.0,8/31/18,2018,STILL IN PROGRESS,
572,MLK PLAZA APARTMENTS,869,EAST 147TH STREET,2,New Construction,HDC,3,1289,15.0,3,46732,56340,4.0,46732.0,62580.0,5.0,46732.0,67620.0,6.0,46732.0,72600.0,,,,,,,66767.0,8/31/18,2018,STILL IN PROGRESS,
572,MLK PLAZA APARTMENTS,869,EAST 147TH STREET,2,New Construction,HDC,3,2066,2.0,3,73372,103290,4.0,73372.0,114730.0,5.0,73372.0,123970.0,6.0,73372.0,133100.0,,,,,,,66767.0,8/31/18,2018,STILL IN PROGRESS,
573,1395 Nelson Avenue Apartments,1400,EDWARD L GRANT HIGHWAY,2,New Construction,HPD,0,1350,1.0,1,46286,95030,,,,,,,,,,,,,,,,20050.0,9/4/18,2018,STILL IN PROGRESS,
573,1395 Nelson Avenue Apartments,1400,EDWARD L GRANT HIGHWAY,2,New Construction,HPD,1,1650,2.0,1,56572,95030,2.0,56572.0,108550.0,,,,,,,,,,,,,20050.0,9/4/18,2018,STILL IN PROGRESS,
573,1395 Nelson Avenue Apartments,1400,EDWARD L GRANT HIGHWAY,2,New Construction,HPD,2,1750,3.0,2,60000,108550,3.0,60000.0,122070.0,4.0,60000.0,135590.0,,,,,,,,,,20050.0,9/4/18,2018,STILL IN PROGRESS,
574,44 Kent Street Apartments,44,KENT STREET,3,New Construction,HPD,0,2023,3.0,1,69360,95030,,,,,,,,,,,,,,,,19092.0,9/6/18,2018,STILL IN PROGRESS,
574,44 Kent Street Apartments,44,KENT STREET,3,New Construction,HPD,1,2168,3.0,1,74332,95030,2.0,74332.0,108550.0,,,,,,,,,,,,,19092.0,9/6/18,2018,STILL IN PROGRESS,
574,44 Kent Street Apartments,44,KENT STREET,3,New Construction,HPD,2,2612,7.0,2,89555,108550,3.0,89555.0,122070.0,4.0,89555.0,135590.0,,,,,,,,,,19092.0,9/6/18,2018,STILL IN PROGRESS,
575,Somers Apartments,62,SOMERS STREET,3,New Construction,HPD,2,2251,8.0,2,77178,108550,3.0,77178.0,122070.0,4.0,77178.0,135590.0,,,,,,,,,,15374.0,9/7/18,2018,STILL IN PROGRESS,
576,15 Bridge Park Drive,15,ATLANTIC AVENUE,3,New Construction,HPD,0,1394,10.0,1,47795,58480,,,,,,,,,,,,,,,,48753.0,9/10/18,2018,STILL IN PROGRESS,
576,15 Bridge Park Drive,15,ATLANTIC AVENUE,3,New Construction,HPD,0,2307,10.0,1,79098,95030,,,,,,,,,,,,,,,,48753.0,9/10/18,2018,STILL IN PROGRESS,
576,15 Bridge Park Drive,15,ATLANTIC AVENUE,3,New Construction,HPD,0,2947,20.0,1,101040,120615,,,,,,,,,,,,,,,,48753.0,9/10/18,2018,STILL IN PROGRESS,
576,15 Bridge Park Drive,15,ATLANTIC AVENUE,3,New Construction,HPD,1,1494,5.0,1,51223,58480,2.0,51223.0,66800.0,,,,,,,,,,,,,48753.0,9/10/18,2018,STILL IN PROGRESS,
576,15 Bridge Park Drive,15,ATLANTIC AVENUE,3,New Construction,HPD,1,2472,5.0,1,84755,95030,2.0,84755.0,108550.0,,,,,,,,,,,,,48753.0,9/10/18,2018,STILL IN PROGRESS,
576,15 Bridge Park Drive,15,ATLANTIC AVENUE,3,New Construction,HPD,1,3157,10.0,1,108240,120615,2.0,108240.0,137775.0,,,,,,,,,,,,,48753.0,9/10/18,2018,STILL IN PROGRESS,
576,15 Bridge Park Drive,15,ATLANTIC AVENUE,3,New Construction,HPD,2,1802,4.0,2,61783,66800,3.0,61783.0,75120.0,4.0,61783.0,83440.0,,,,,,,,,,48753.0,9/10/18,2018,STILL IN PROGRESS,
576,15 Bridge Park Drive,15,ATLANTIC AVENUE,3,New Construction,HPD,2,2975,4.0,2,102000,108550,3.0,102000.0,122070.0,4.0,102000.0,135590.0,,,,,,,,,,48753.0,9/10/18,2018,STILL IN PROGRESS,
576,15 Bridge Park Drive,15,ATLANTIC AVENUE,3,New Construction,HPD,2,3797,7.0,2,130183,137775,3.0,130183.0,154935.0,4.0,130183.0,172095.0,,,,,,,,,,48753.0,9/10/18,2018,STILL IN PROGRESS,
576,15 Bridge Park Drive,15,ATLANTIC AVENUE,3,New Construction,HPD,3,2075,6.0,3,71143,75120,4.0,71143.0,83440.0,5.0,71143.0,90160.0,6.0,71143.0,96800.0,,,,,,,48753.0,9/10/18,2018,STILL IN PROGRESS,
576,15 Bridge Park Drive,15,ATLANTIC AVENUE,3,New Construction,HPD,3,3431,6.0,3,117635,122070,4.0,117635.0,135590.0,5.0,117635.0,146510.0,6.0,117635.0,157300.0,,,,,,,48753.0,9/10/18,2018,STILL IN PROGRESS,
576,15 Bridge Park Drive,15,ATLANTIC AVENUE,3,New Construction,HPD,3,4380,13.0,3,150171,154935,4.0,150171.0,172095.0,5.0,150171.0,185955.0,6.0,150171.0,199650.0,,,,,,,48753.0,9/10/18,2018,STILL IN PROGRESS,
577,Rutland Road Apartments,664,RUTLAND ROAD,3,New Construction,HPD,1,1775,1.0,1,60858,95030,2.0,60858.0,108550.0,,,,,,,,,,,,,18326.0,11/10/18,2018,STILL IN PROGRESS,
577,Rutland Road Apartments,664,RUTLAND ROAD,3,New Construction,HPD,2,2270,4.0,2,77829,108550,3.0,77829.0,122070.0,4.0,77829.0,135590.0,,,,,,,,,,18326.0,11/10/18,2018,STILL IN PROGRESS,
578,216 Freeman Street Apartments,216,FREEMAN STREET,3,New Construction,HPD,1,2544,4.0,1,87223,95030,2.0,87223.0,108550.0,3.0,87223.0,122070.0,,,,,,,,,,17735.0,9/11/18,2018,STILL IN PROGRESS,
578,216 Freeman Street Apartments,216,FREEMAN STREET,3,New Construction,HPD,2,3050,5.0,2,104572,108550,3.0,104572.0,122070.0,4.0,104572.0,135590.0,5.0,104572.0,146510.0,,,,,,,17735.0,9/11/18,2018,STILL IN PROGRESS,
579,69-17 38th Avenue Apartments,69-17,38 AVENUE,4,New Construction,HPD,2,1040,1.0,2,35658,50100,3.0,35658.0,56340.0,4.0,35658.0,62580.0,,,,,,,,,,26295.0,9/11/18,2018,STILL IN PROGRESS,
579,69-17 38th Avenue Apartments,69-17,38 AVENUE,4,New Construction,HPD,2,1787,1.0,2,61269,83500,3.0,61269.0,93900.0,4.0,61269.0,104300.0,,,,,,,,,,26295.0,9/11/18,2018,STILL IN PROGRESS,
580,115 Stanwix Street,115,STANWIX STREET,3,New Construction,HPD,0,2171,2.0,1,74435,95030,,,,,,,,,,,,,,,,40730.0,9/12/18,2018,STILL IN PROGRESS,
580,115 Stanwix Street,115,STANWIX STREET,3,New Construction,HPD,1,1432,11.0,1,49098,58480,2.0,49098.0,66800.0,,,,,,,,,,,,,40730.0,9/12/18,2018,STILL IN PROGRESS,
580,115 Stanwix Street,115,STANWIX STREET,3,New Construction,HPD,1,2327,17.0,1,79783,95030,2.0,79783.0,108550.0,,,,,,,,,,,,,40730.0,9/12/18,2018,STILL IN PROGRESS,
580,115 Stanwix Street,115,STANWIX STREET,3,New Construction,HPD,2,1718,3.0,2,58903,66800,3.0,58903.0,75120.0,4.0,58903.0,83440.0,,,,,,,,,,40730.0,9/12/18,2018,STILL IN PROGRESS,
580,115 Stanwix Street,115,STANWIX STREET,3,New Construction,HPD,2,2791,4.0,2,95692,108550,3.0,95692.0,122070.0,4.0,95692.0,135590.0,,,,,,,,,,40730.0,9/12/18,2018,STILL IN PROGRESS,
580,115 Stanwix Street,115,STANWIX STREET,3,New Construction,HPD,3,1985,2.0,3,68058,75120,4.0,68058.0,83440.0,5.0,68058.0,90160.0,6.0,68058.0,96800.0,,,,,,,40730.0,9/12/18,2018,STILL IN PROGRESS,
